"File Name","File Size","File Type","Created","Resolution","Dimensions","Encoding","Data Rate","Duration","Compression","Path Name","Disk Name"
"speed-v2.js","1.9 KB","JS  ","3/10/2017 10:09:46 AM","-","-","-","-","-","-","R:\hosts\webcast.mit.edu\fall2017\14.01\embed\speed-v2.js","R:"
"provider.cast.js","12.1 KB","JS  ","7/22/2016 11:16:23 AM","-","-","-","-","-","-","R:\hosts\webcast.mit.edu\fall2017\14.01\embed\provider.cast.js","R:"
"speed.js","1.9 KB","JS  ","3/17/2017 5:56:40 PM","-","-","-","-","-","-","R:\hosts\webcast.mit.edu\fall2017\14.01\embed\speed.js","R:"
"f.png","18.4 KB","PNG ","1/31/2017 10:43:32 AM","72","30 x 21","PNG","-","-","9:1","R:\hosts\webcast.mit.edu\fall2017\14.01\embed\f.png","R:"
"ffff.png","4.1 KB","PNG ","3/17/2017 5:39:17 PM","72","30 x 21","PNG","-","-","2:1","R:\hosts\webcast.mit.edu\fall2017\14.01\embed\ffff.png","R:"
"homepage17-02.jpg","177 KB","JPEG","9/5/2017 12:08:49 PM","72","590 x 332","Photo - JPEG","-","-","1:3","R:\hosts\webcast.mit.edu\fall2017\14.01\embed\homepage17-02.jpg","R:"
"speed-min.js","24.5 KB","JS  ","2/18/2014 11:31:56 AM","-","-","-","-","-","-","R:\hosts\webcast.mit.edu\fall2017\14.01\embed\speed-min.js","R:"
"homepage.jpg","181.2 KB","JPEG","8/29/2017 9:10:49 AM","72","590 x 332","Photo - JPEG","-","-","1:3","R:\hosts\webcast.mit.edu\fall2017\14.01\homepage.jpg","R:"
"homepage.png","323.1 KB","PNG ","8/29/2017 10:03:35 AM","72","900 x 115","PNG","-","-","1:1","R:\hosts\webcast.mit.edu\fall2017\14.01\homepage.png","R:"
"DE-ODL.css","13.7 KB","CSS ","9/6/2017 4:09:07 PM","-","-","-","-","-","-","R:\hosts\webcast.mit.edu\fall2017\14.01\DE-ODL.css","R:"
"index.html","9 KB","HTML","9/6/2017 4:07:31 PM","-","-","DOS","-","-","-","R:\hosts\webcast.mit.edu\fall2017\14.01\index.html","R:"
"2.688.html","880 bytes","HTML","9/6/2017 4:04:38 PM","-","-","DOS","-","-","-","R:\hosts\webcast.mit.edu\fall2017\2.688\embed\2.688.html","R:"
"index.html","9 KB","HTML","9/6/2017 4:15:30 PM","-","-","DOS","-","-","-","R:\hosts\webcast.mit.edu\fall2017\2.688\index.html","R:"
"CBA_05.gif","4.3 KB","GIFf","7/5/2017 8:13:57 AM","96","105 x 124","GIF","-","-","1:2","R:\hosts\webcast.mit.edu\fall2017\whitehead\images\CBA_05.gif","R:"
"banner-WH-live.png","806.6 KB","PNG ","8/25/2017 11:49:07 AM","72","992 x 266","PNG","-","-","1:1","R:\hosts\webcast.mit.edu\fall2017\whitehead\images\banner-WH-live.png","R:"
"DE-ODL-1.css","13.6 KB","CSS ","8/14/2017 3:09:04 PM","-","-","-","-","-","-","R:\hosts\webcast.mit.edu\fall2017\whitehead\images\DE-ODL-1.css","R:"
"header.png","23.9 KB","PNG ","8/14/2017 3:28:41 PM","72","270 x 57","PNG","-","-","1:1","R:\hosts\webcast.mit.edu\fall2017\whitehead\images\header.png","R:"
"CBA_02.gif","3.4 KB","GIFf","7/5/2017 8:13:57 AM","96","105 x 124","GIF","-","-","1:3","R:\hosts\webcast.mit.edu\fall2017\whitehead\images\CBA_02.gif","R:"
"MIT-delta-v-2017-1024x512.png","1021.7 KB","PNG ","8/14/2017 3:33:23 PM","96","1024 x 512","PNG","-","-","1:2","R:\hosts\webcast.mit.edu\fall2017\whitehead\images\MIT-delta-v-2017-1024x512.png","R:"
"CBA_03.gif","3.5 KB","GIFf","7/5/2017 8:13:57 AM","96","106 x 124","GIF","-","-","1:3","R:\hosts\webcast.mit.edu\fall2017\whitehead\images\CBA_03.gif","R:"
"CBA_07.gif","3.3 KB","GIFf","7/5/2017 8:13:57 AM","96","104 x 124","GIF","-","-","1:3","R:\hosts\webcast.mit.edu\fall2017\whitehead\images\CBA_07.gif","R:"
"wilogo_print.gif","1.5 KB","GIFf","8/24/2017 12:49:37 PM","96","239 x 71","GIF","-","-","1:11","R:\hosts\webcast.mit.edu\fall2017\whitehead\images\wilogo_print.gif","R:"
"banner-live-2.png","428.7 KB","PNG ","8/25/2017 9:56:40 AM","72","993 x 142","PNG","-","-","1:1","R:\hosts\webcast.mit.edu\fall2017\whitehead\images\banner-live-2.png","R:"
"bannerimageCC3.png","387.2 KB","PNG ","8/25/2017 11:28:59 AM","72","1080 x 648","PNG","-","-","1:5","R:\hosts\webcast.mit.edu\fall2017\whitehead\images\bannerimageCC3.png","R:"
"delta-v-board-meetings.jpg","581.3 KB","JPEG","8/14/2017 3:13:39 PM","300","1857 x 450","Photo - JPEG","-","-","1:4","R:\hosts\webcast.mit.edu\fall2017\whitehead\images\delta-v-board-meetings.jpg","R:"
"CBA_01.gif","3.1 KB","GIFf","7/5/2017 8:37:37 AM","96","114 x 124","GIF","-","-","1:4","R:\hosts\webcast.mit.edu\fall2017\whitehead\images\CBA_01.gif","R:"
"CBA_04.gif","3.8 KB","GIFf","7/5/2017 8:13:57 AM","96","109 x 124","GIF","-","-","1:3","R:\hosts\webcast.mit.edu\fall2017\whitehead\images\CBA_04.gif","R:"
"CBA_08.gif","3.5 KB","GIFf","7/5/2017 8:13:57 AM","96","110 x 124","GIF","-","-","1:3","R:\hosts\webcast.mit.edu\fall2017\whitehead\images\CBA_08.gif","R:"
"CBA_06.gif","3.6 KB","GIFf","7/5/2017 8:13:57 AM","96","109 x 124","GIF","-","-","1:3","R:\hosts\webcast.mit.edu\fall2017\whitehead\images\CBA_06.gif","R:"
"delta-v-board-meetings.png","852 KB","PNG ","8/14/2017 3:17:58 PM","300","940 x 433","PNG","-","-","1:1","R:\hosts\webcast.mit.edu\fall2017\whitehead\images\delta-v-board-meetings.png","R:"
"wh-bg.gif","867 bytes","GIFf","8/25/2017 8:17:39 AM","96","73 x 69","GIF","-","-","1:5","R:\hosts\webcast.mit.edu\fall2017\whitehead\images\wh-bg.gif","R:"
"DE-ODL.css","13.6 KB","CSS ","1/5/2017 3:18:23 PM","-","-","-","-","-","-","R:\hosts\webcast.mit.edu\fall2017\whitehead\images\DE-ODL.css","R:"
"BG.gif","292 bytes","GIFf","8/14/2017 12:02:13 PM","96","24 x 86","GIF","-","-","1:7","R:\hosts\webcast.mit.edu\fall2017\whitehead\images\BG.gif","R:"
"index.html","12.4 KB","HTML","8/14/2017 3:29:44 PM","-","-","DOS","-","-","-","R:\hosts\webcast.mit.edu\fall2017\whitehead\images\index.html","R:"
"logo.png","322.8 KB","PNG ","8/25/2017 8:15:23 AM","72","991 x 432","PNG","-","-","1:3","R:\hosts\webcast.mit.edu\fall2017\whitehead\images\logo.png","R:"
"banner-WH.png","1.4 MB","PNG ","8/25/2017 11:40:47 AM","72","992 x 465","PNG","-","-","1:1","R:\hosts\webcast.mit.edu\fall2017\whitehead\images\banner-WH.png","R:"
"CBA_09.gif","3.3 KB","GIFf","7/5/2017 8:13:57 AM","96","127 x 124","GIF","-","-","1:4","R:\hosts\webcast.mit.edu\fall2017\whitehead\images\CBA_09.gif","R:"
"MIT-logo-with-spelling-web-gray-lightgray-design1-large.png","2.8 KB","PNG ","4/28/2014 3:28:16 PM","96","181 x 41","PNG","-","-","1:10","R:\hosts\webcast.mit.edu\fall2017\whitehead\2\img\MIT-logos-web-design1\MIT-logos-web-design1\MIT-logo-with-spelling-web-gray-lightgray-design1-large.png","R:"
"MIT-logo-with-spelling-web-black-gray-design1-large.png","2.6 KB","PNG ","4/28/2014 3:27:24 PM","96","181 x 41","PNG","-","-","1:11","R:\hosts\webcast.mit.edu\fall2017\whitehead\2\img\MIT-logos-web-design1\MIT-logos-web-design1\MIT-logo-with-spelling-web-black-gray-design1-large.png","R:"
"MIT-logo-with-spelling-web-black-red-design1-small.png","2.1 KB","PNG ","4/28/2014 3:25:26 PM","96","133 x 30","PNG","-","-","1:7","R:\hosts\webcast.mit.edu\fall2017\whitehead\2\img\MIT-logos-web-design1\MIT-logos-web-design1\MIT-logo-with-spelling-web-black-red-design1-small.png","R:"
"MIT-logo-with-spelling-web-red-gray-design1-small.png","2.2 KB","PNG ","4/28/2014 3:26:22 PM","96","133 x 30","PNG","-","-","1:7","R:\hosts\webcast.mit.edu\fall2017\whitehead\2\img\MIT-logos-web-design1\MIT-logos-web-design1\MIT-logo-with-spelling-web-red-gray-design1-small.png","R:"
"MIT-logo-with-spelling-web-gray-lightgray-design1-small.png","2.2 KB","PNG ","4/28/2014 3:27:54 PM","96","133 x 30","PNG","-","-","1:7","R:\hosts\webcast.mit.edu\fall2017\whitehead\2\img\MIT-logos-web-design1\MIT-logos-web-design1\MIT-logo-with-spelling-web-gray-lightgray-design1-small.png","R:"
"MIT-logo-with-spelling-web-red-gray-design1-large.png","2.8 KB","PNG ","4/28/2014 3:26:42 PM","96","181 x 41","PNG","-","-","1:10","R:\hosts\webcast.mit.edu\fall2017\whitehead\2\img\MIT-logos-web-design1\MIT-logos-web-design1\MIT-logo-with-spelling-web-red-gray-design1-large.png","R:"
"MIT-logo-with-spelling-web-lightgray-white-design1-small.png","2.2 KB","PNG ","4/28/2014 3:29:02 PM","96","133 x 30","PNG","-","-","1:7","R:\hosts\webcast.mit.edu\fall2017\whitehead\2\img\MIT-logos-web-design1\MIT-logos-web-design1\MIT-logo-with-spelling-web-lightgray-white-design1-small.png","R:"
"MIT-logo-with-spelling-web-black-gray-design1-small.png","2.1 KB","PNG ","4/28/2014 3:27:06 PM","96","133 x 30","PNG","-","-","1:7","R:\hosts\webcast.mit.edu\fall2017\whitehead\2\img\MIT-logos-web-design1\MIT-logos-web-design1\MIT-logo-with-spelling-web-black-gray-design1-small.png","R:"
"MIT-logo-with-spelling-web-lightgray-white-design1-large.png","2.8 KB","PNG ","4/28/2014 3:30:44 PM","96","181 x 41","PNG","-","-","1:10","R:\hosts\webcast.mit.edu\fall2017\whitehead\2\img\MIT-logos-web-design1\MIT-logos-web-design1\MIT-logo-with-spelling-web-lightgray-white-design1-large.png","R:"
"MIT-logo-with-spelling-web-black-red-design1-large.png","2.6 KB","PNG ","4/28/2014 3:25:56 PM","96","181 x 41","PNG","-","-","1:11","R:\hosts\webcast.mit.edu\fall2017\whitehead\2\img\MIT-logos-web-design1\MIT-logos-web-design1\MIT-logo-with-spelling-web-black-red-design1-large.png","R:"
"crop.png","102.4 KB","PNG ","10/18/2016 9:00:29 AM","72","1349 x 669","PNG","-","-","1:25","R:\hosts\webcast.mit.edu\fall2017\whitehead\2\img\crop.png","R:"
"Untitled-13.png","31.5 KB","PNG ","10/24/2016 8:54:58 AM","72","364 x 229","PNG","-","-","1:7","R:\hosts\webcast.mit.edu\fall2017\whitehead\2\img\Untitled-13.png","R:"
"bg.jpg","122.1 KB","JPEG","4/10/2017 11:33:14 AM","72","526 x 1083","Photo - JPEG","-","-","1:13","R:\hosts\webcast.mit.edu\fall2017\whitehead\2\img\bg.jpg","R:"
"sidebar-grad.gif","86.5 KB","GIFf","4/6/2017 8:35:15 AM","96","229 x 550","GIF","-","-","1:1","R:\hosts\webcast.mit.edu\fall2017\whitehead\2\img\sidebar-grad.gif","R:"
"MIT-logo.png","15.1 KB","PNG ","1/6/2017 9:25:50 AM","72","79 x 39","PNG","-","-","1:1","R:\hosts\webcast.mit.edu\fall2017\whitehead\2\img\MIT-logo.png","R:"
"35X35.gif","124 bytes","GIFf","5/27/2015 6:53:16 AM","96","35 x 35","GIF","-","-","1:9","R:\hosts\webcast.mit.edu\fall2017\whitehead\2\img\35X35.gif","R:"
"livestream-green.png","261.7 KB","PNG ","10/19/2016 12:15:09 PM","72","364 x 229","PNG","-","-","1:1","R:\hosts\webcast.mit.edu\fall2017\whitehead\2\img\livestream-green.png","R:"
"MIT_dome-sm.jpg","105 KB","JPEG","3/29/2016 10:21:41 AM","180","400 x 653","Photo - JPEG","-","-","1:7","R:\hosts\webcast.mit.edu\fall2017\whitehead\2\img\MIT_dome-sm.jpg","R:"
"bg3.jpg","214.2 KB","JPEG","4/10/2017 12:15:16 PM","72","634 x 999","Photo - JPEG","-","-","1:8","R:\hosts\webcast.mit.edu\fall2017\whitehead\2\img\bg3.jpg","R:"
"sidebar-grad-2.gif","203.9 KB","GIFf","4/10/2017 10:46:40 AM","96","451 x 1000","GIF","-","-","1:2","R:\hosts\webcast.mit.edu\fall2017\whitehead\2\img\sidebar-grad-2.gif","R:"
"Untitled-13.psd","113.9 KB","PSD ","10/28/2016 8:13:37 AM","72","360 x 229","Planar RGB","-","-","1:9","R:\hosts\webcast.mit.edu\fall2017\whitehead\2\img\Untitled-13.psd","R:"
"engine-MIT.png","52.3 KB","PNG ","10/19/2016 8:27:06 AM","72","268 x 44","PNG","-","-","1:1","R:\hosts\webcast.mit.edu\fall2017\whitehead\2\img\engine-MIT.png","R:"
"BG-larg.gif","31.5 KB","GIFf","8/25/2017 10:23:39 AM","96","1500 x 1700","GIF","-","-","1:79","R:\hosts\webcast.mit.edu\fall2017\whitehead\2\img\BG-larg.gif","R:"
"https_cdn.evbuc_.com_images_33395809_19126165491_1_original.jpg","62.1 KB","JPEG","8/25/2017 9:16:20 AM","72","800 x 400","Photo - JPEG","-","-","1:15","R:\hosts\webcast.mit.edu\fall2017\whitehead\2\img\https_cdn.evbuc_.com_images_33395809_19126165491_1_original.jpg","R:"
"sidebar-grad.jpg","52.6 KB","JPEG","3/13/2017 9:26:47 AM","72","438 x 900","Photo - JPEG","-","-","1:21","R:\hosts\webcast.mit.edu\fall2017\whitehead\2\img\sidebar-grad.jpg","R:"
"Untitled-1.jpg","170.8 KB","JPEG","4/10/2017 11:44:08 AM","72","451 x 948","Photo - JPEG","-","-","1:7","R:\hosts\webcast.mit.edu\fall2017\whitehead\2\img\Untitled-1.jpg","R:"
"MIT-dome-at-night.jpg","118.8 KB","JPEG","1/6/2017 10:20:46 AM","72","408 x 499","Photo - JPEG","-","-","1:5","R:\hosts\webcast.mit.edu\fall2017\whitehead\2\img\MIT-dome-at-night.jpg","R:"
"Untitled-6.png","243.4 KB","PNG ","10/18/2016 7:28:06 AM","72","448 x 171","PNG","-","-","1:1","R:\hosts\webcast.mit.edu\fall2017\whitehead\2\img\Untitled-6.png","R:"
"vert-livestream.jpg","17.5 KB","JPEG","10/21/2016 12:38:55 PM","72","234 x 345","Photo - JPEG","-","-","1:13","R:\hosts\webcast.mit.edu\fall2017\whitehead\2\img\vert-livestream.jpg","R:"
"Untitled-4.png","24.4 KB","PNG ","10/18/2016 7:27:11 AM","72","448 x 171","PNG","-","-","1:9","R:\hosts\webcast.mit.edu\fall2017\whitehead\2\img\Untitled-4.png","R:"
"MIT-fade.jpg","253.3 KB","JPEG","1/6/2017 10:35:56 AM","72","1998 x 546","Photo - JPEG","-","-","1:12","R:\hosts\webcast.mit.edu\fall2017\whitehead\2\img\MIT-fade.jpg","R:"
"1280px-MIT_Dome_night1_Edit.png","641.7 KB","PNG ","4/10/2017 10:34:06 AM","300","1050 x 1200","PNG","-","-","1:7","R:\hosts\webcast.mit.edu\fall2017\whitehead\2\img\1280px-MIT_Dome_night1_Edit.png","R:"
"1280px-MIT_Dome_night1_Edit.jpg","110.4 KB","JPEG","4/10/2017 10:38:27 AM","300","995 x 1142","Photo - JPEG","-","-","1:30","R:\hosts\webcast.mit.edu\fall2017\whitehead\2\img\1280px-MIT_Dome_night1_Edit.jpg","R:"
"600X300.gif","2.3 KB","GIFf","5/27/2015 6:53:16 AM","96","600 x 300","GIF","-","-","1:75","R:\hosts\webcast.mit.edu\fall2017\whitehead\2\img\600X300.gif","R:"
"MIT_Building_10_and_the_Great_Dome,_Cambridge_MA.jpg","211.9 KB","JPEG","3/29/2016 9:03:26 AM","180","419 x 800","Photo - JPEG","-","-","1:4","R:\hosts\webcast.mit.edu\fall2017\whitehead\2\img\MIT_Building_10_and_the_Great_Dome,_Cambridge_MA.jpg","R:"
"bg-3.gif","34.5 KB","GIFf","8/25/2017 10:26:55 AM","96","1500 x 1700","GIF","-","-","1:72","R:\hosts\webcast.mit.edu\fall2017\whitehead\2\img\bg-3.gif","R:"
"wh-BG_2.gif","2.5 KB","GIFf","8/25/2017 10:19:46 AM","96","43 x 1700","GIF","-","-","1:28","R:\hosts\webcast.mit.edu\fall2017\whitehead\2\img\wh-BG_2.gif","R:"
"MIT_dome.jpg","109.3 KB","JPEG","3/30/2016 11:31:28 AM","180","380 x 618","Photo - JPEG","-","-","1:6","R:\hosts\webcast.mit.edu\fall2017\whitehead\2\img\MIT_dome.jpg","R:"
"Vertical-2.png","333 KB","PNG ","10/20/2016 1:17:06 PM","72","234 x 345","PNG","-","-","1:1","R:\hosts\webcast.mit.edu\fall2017\whitehead\2\img\Vertical-2.png","R:"
"1200X400.gif","4.5 KB","GIFf","5/27/2015 6:53:16 AM","96","1200 x 400","GIF","-","-","1:105","R:\hosts\webcast.mit.edu\fall2017\whitehead\2\img\1200X400.gif","R:"
"side-bar.png","756.2 KB","PNG ","3/31/2016 1:12:13 PM","180","340 x 553","PNG","-","-","1:1","R:\hosts\webcast.mit.edu\fall2017\whitehead\2\img\side-bar.png","R:"
"banner-live-2.png","428.7 KB","PNG ","8/25/2017 9:56:40 AM","72","993 x 142","PNG","-","-","1:1","R:\hosts\webcast.mit.edu\fall2017\whitehead\2\img\banner-live-2.png","R:"
